NODEID,crash_count,total_killed,total_injured,severity_score,severity_score_norm,intersection_name,latitude,longitude
26220,317,0.0,173.0,120.46202537833075,0.24895019834231588,LINDEN BOULEVARD & UTICA AVENUE,40.6538044769985,-73.93060412132883
21002,382,0.0,100.0,120.15337924199004,0.24831225505431845,2 AVENUE & 2 AVENUE LINE & EAST 23 STREET,40.73788559638911,-73.98090512064529
48750,229,0.0,116.0,120.05164888825917,0.24810198773292041,CONCOURSE LINE & EAST 188 STREET & GRAND CONCOURSE,40.861350613933105,-73.89773800224201
99876,315,0.0,115.0,119.94651884246623,0.24788469355948411,VAN WYCK EXPRESSWAY,40.703162129548424,-73.81663015128252
58623,183,0.0,95.0,119.77531259396316,0.24753082592844666,GRAND CENTRAL PARKWAY & HOMELAWN STREET & UTOPIA PARKWAY,40.72013129782684,-73.79037213055467
20574,239,1.0,106.0,119.72877793768835,0.247434643057079,6 AVENUE LINE & CHRYSTIE STREET & GRAND STREET,40.7181439772313,-73.99382767255894
18838,310,1.0,127.0,119.70903441270237,0.24739383499968504,EASTERN PARKWAY & EASTERN PARKWAY LINE & FRANKLIN AVENUE,40.67065680871618,-73.95797315917659
17399,369,2.0,142.0,119.6388177969687,0.24724870368767748,AVENUE P & OCEAN PARKWAY,40.60941747504405,-73.96768649465342
20695,676,0.0,119.0,119.59405421728933,0.24715618146937998,BOWERY & EAST HOUSTON STREET,40.72413593430095,-73.99260302342961
103969,461,1.0,125.0,119.56787242677677,0.24710206610696767,FDR DRIVE SB ENTRANCE E 78 ST,40.76888723703657,-73.94906381626502
26232,310,1.0,163.0,119.48637729926475,0.24693362314436598,UTICA AVENUE & WINTHROP STREET,40.658295427817706,-73.93108328453705
52370,187,3.0,94.0,119.43980800262709,0.2468373686745418,BRUCKNER BOULEVARD & ROSEDALE AVENUE,40.825200598501866,-73.86770308323318
42996,306,0.0,113.0,119.41526583287123,0.24678664225802396,COURTLANDT AVENUE & EAST 149 STREET & WHITE PLAINS ROAD LINE,40.81655453512511,-73.91954477711604
17354,262,0.0,104.0,119.41344170208556,0.24678287194680304,AVENUE L & OCEAN PARKWAY,40.61939791124231,-73.96956483728864
48160,260,0.0,107.0,119.39243784709772,0.24673945890275711,WESTCHESTER AVENUE & WHITLOCK AVENUE,40.82765515901506,-73.88609610859174
48736,255,2.0,151.0,119.26569254420146,0.24647748797311417,CONCOURSE LINE & EAST 184 STREET & GRAND CONCOURSE,40.859306783539346,-73.89883799132701
27022,266,0.0,153.0,119.25669486163348,0.2464588905875456,KINGS HIGHWAY & ROCKAWAY PARKWAY,40.6607704580504,-73.91974405667999
18914,218,1.0,123.0,119.25233219081032,0.246449873346629,FRANKLIN AVENUE & FULTON STREET & FULTON STREET LINE,40.68113646752316,-73.95566597796122
98309,188,0.0,95.0,119.24790353466915,0.24644071972010506,VAN WYCK EXPRESSWAY,40.72954947286162,-73.83380233825352
38495,40,0.0,41.0,118.96247233783834,0.24585075958529787,BROOKVILLE BOULEVARD & ROCKAWAY BOULEVARD,40.640644230845716,-73.74338362131677
85401,194,0.0,80.0,118.88797302556706,0.24569677633189527,BELT PARKWAY & BELT PKWY EB EN CROPSEY AVE SB,40.583520375328256,-73.98412421227918
18702,185,0.0,88.0,118.61909621988019,0.2451410326069948,ATLANTIC AVENUE & CARLTON AVENUE & LIRR ATLANTIC LINE,40.68242244657709,-73.97068342073698
43530,79,0.0,59.0,118.39225729045583,0.24467217732113744,ADAM CLAYTON POWELL JR BOULEVARD & HARLEM RIVER DRIVE & MACOMBS PLACE & WEST 155 STREET,40.82803147703615,-73.93483692007122
26225,285,0.0,128.0,118.24329411046612,0.24436428407497582,CLARKSON AVENUE & UTICA AVENUE,40.65660987082075,-73.9309036075047
21503,289,0.0,120.0,118.14262291512924,0.2441562059369461,EAST 34 STREET & LEXINGTON AVENUE LINE & PARK AVENUE,40.7470780772315,-73.9813404420612
20691,394,0.0,118.0,117.99001087144474,0.24384077082380856,2 AVENUE & 2 AVENUE LINE & CHRYSTIE STREET & EAST HOUSTON STREET,40.723648915553554,-73.9910239083688
16047,421,0.0,115.0,117.87389515829312,0.2436007702823654,FLATBUSH AVENUE & FLATBUSH AVENUE EXTENSION & FULTON STREET,40.68890201642697,-73.98092813897546
18877,240,0.0,125.0,117.84923244517417,0.2435497947137593,BEDFORD AVENUE & EMPIRE BOULEVARD,40.66351694683672,-73.95720936180616
26233,253,0.0,142.0,117.80037619419564,0.24344881331882595,RUTLAND ROAD & UTICA AVENUE,40.660592813484286,-73.93132574397139
20369,546,0.0,105.0,117.79033329569428,0.24342805556767788,BROADWAY & BROADWAY LINE & CANAL STREET,40.71939708489827,-74.00188386571077
14739,114,0.0,44.0,117.742105996733,0.24332837415894437,2000 CB BOUNDARY & 3 AVENUE & GOWANUS EXPWY WB EN HAMILTON AVE & HAMILTON AVENUE,40.66707534552125,-73.99507112793982
50276,192,0.0,79.0,117.73841886061147,0.24332075318636864,QUEENS BOULEVARD & QUEENS BOULEVARD LINE & YELLOWSTONE BOULEVARD,40.72293240225589,-73.84732998076727
22575,440,0.0,132.0,117.59636707432999,0.2430271451578324,2 AVENUE & 2 AVENUE LINE & EAST 42 STREET & FLUSHING LINE,40.74982239498154,-73.97220348224839
21407,513,1.0,123.0,117.45098992541266,0.24272666390937242,7 AVENUE & IRT-1-BROADWAY/ 7 AVENUE LINE & WEST 42 STREET,40.756035334352624,-73.98694847781509
94066,169,0.0,73.0,117.37797105569926,0.24257574059511003,BROOKLYN QUEENS EXPRESSWAY & METROPOLITAN AVENUE,40.714065059691066,-73.95325260871027
52583,69,0.0,45.0,117.05900766489185,0.24191647248731857,CROSS BRONX EXPRESSWAY & WHITE PLAINS ROAD,40.83396369400096,-73.8628935953569
24255,240,0.0,106.0,116.72045596256716,0.24121671713415346,AMSTERDAM AVENUE & WEST 145 STREET,40.82523236228234,-73.94760479034095
49938,285,2.0,86.0,116.6210115291059,0.24101117460053403,63 DRIVE & 63 ROAD & QUEENS BOULEVARD & QUEENS BOULEVARD LINE,40.73011579946469,-73.86231268939164
39252,352,2.0,134.0,116.5963083582749,0.24096011540954357,BROOKVILLE BOULEVARD & SUNRISE HIGHWAY,40.66562838021547,-73.73920886362954
47454,210,1.0,96.0,116.45099413669197,0.24065976422611884,SOUTHERN BOULEVARD & WESTCHESTER AVENUE,40.824655796281384,-73.89192987261221
